id_municipio,sigla_uf,ano,quantidade_matricula
2312205,CE,2019,4972.0
2313401,CE,2019,10325.0
2304236,CE,2019,2405.0
1507979,PA,2019,3140.0
1503044,PA,2019,3390.0
1507805,PA,2019,4469.0
1501758,PA,2019,1612.0
1504802,PA,2019,11736.0
1505908,PA,2019,12174.0
1504406,PA,2019,4446.0
1502764,PA,2019,1936.0
1507201,PA,2019,6515.0
2111250,MA,2019,1140.0
2100303,MA,2019,5340.0
2111003,MA,2019,3210.0
2106672,MA,2019,1315.0
2100402,MA,2019,1378.0
2108504,MA,2019,6272.0
2107209,MA,2019,2432.0
2100105,MA,2019,1806.0
2101970,MA,2019,1618.0
2101509,MA,2019,2299.0
1300839,AM,2019,1919.0
1301803,AM,2019,2112.0
1301704,AM,2019,6284.0
1301951,AM,2019,1889.0
5207402,GO,2019,715.0
5208707,GO,2019,66552.0
5220058,GO,2019,98.0
5200506,GO,2019,0.0
5202601,GO,2019,167.0
5215009,GO,2019,492.0
5213772,GO,2019,327.0
5212600,GO,2019,159.0
5222203,GO,2019,749.0
5217302,GO,2019,1763.0
5208806,GO,2019,5061.0
5203906,GO,2019,579.0
5203104,GO,2019,251.0
5213806,GO,2019,2343.0
2902807,BA,2019,3258.0
2917102,BA,2019,2195.0
2900207,BA,2019,2993.0
2924900,BA,2019,1127.0
2928802,BA,2019,6457.0
2923357,BA,2019,2875.0
2932002,BA,2019,3244.0
2911253,BA,2019,527.0
2914653,BA,2019,4582.0
2900801,BA,2019,3856.0
2910776,BA,2019,651.0
2919405,BA,2019,1421.0
2907301,BA,2019,3193.0
2900603,BA,2019,569.0
2902401,BA,2019,1936.0
2928505,BA,2019,1288.0
2931400,BA,2019,858.0
2905156,BA,2019,1707.0
2926004,BA,2019,5641.0
2902658,BA,2019,1717.0
2906006,BA,2019,9380.0
2925006,BA,2019,3449.0
3126901,MG,2019,363.0
3136702,MG,2019,24750.0
3126109,MG,2019,3337.0
3140159,MG,2019,1017.0
3136553,MG,2019,294.0
3161700,MG,2019,578.0
3148301,MG,2019,497.0
3106903,MG,2019,943.0
3113107,MG,2019,188.0
3139102,MG,2019,303.0
3139250,MG,2019,317.0
3114907,MG,2019,251.0
3129657,MG,2019,373.0
3165800,MG,2019,155.0
3127602,MG,2019,751.0
3169406,MG,2019,2657.0
3149101,MG,2019,622.0
3147600,MG,2019,344.0
3161106,MG,2019,3205.0
3101706,MG,2019,3550.0
3116001,MG,2019,268.0
3125507,MG,2019,193.0
3122801,MG,2019,196.0
3135050,MG,2019,1242.0
3100401,MG,2019,277.0
3105400,MG,2019,2602.0
3161650,MG,2019,252.0
3115359,MG,2019,449.0
3114006,MG,2019,577.0
3134905,MG,2019,1864.0
3124708,MG,2019,69.0
3111309,MG,2019,677.0
3123007,MG,2019,567.0
3114402,MG,2019,937.0
3170529,MG,2019,1238.0
3135506,MG,2019,455.0
3148608,MG,2019,685.0
3157278,MG,2019,447.0
3107406,MG,2019,1617.0
3159308,MG,2019,562.0
3164472,MG,2019,707.0
3118908,MG,2019,280.0
3105509,MG,2019,358.0
3144508,MG,2019,515.0
1600204,AP,2019,1012.0
2702405,AL,2019,6892.0
2709400,AL,2019,3257.0
2702355,AL,2019,3679.0
2701803,AL,2019,1733.0
2702108,AL,2019,2922.0
2707701,AL,2019,11329.0
5005400,MS,2019,3670.0
5002159,MS,2019,858.0
5107768,MT,2019,499.0
5107750,MT,2019,265.0
5101258,MT,2019,647.0
5105580,MT,2019,759.0
5107875,MT,2019,2727.0
5106224,MT,2019,4081.0
5104542,MT,2019,570.0
3202801,ES,2019,5013.0
3201407,ES,2019,3650.0
3203205,ES,2019,16668.0
3203346,ES,2019,1601.0
2302800,CE,2019,9067.0
2301208,CE,2019,3410.0
2312007,CE,2019,3587.0
2305357,CE,2019,2868.0
2301901,CE,2019,7188.0
2312809,CE,2019,1081.0
2304277,CE,2019,747.0
2304202,CE,2019,12793.0
2305100,CE,2019,842.0
2314003,CE,2019,4277.0
2309508,CE,2019,2441.0
1500503,PA,2019,7328.0
1508209,PA,2019,4782.0
1505494,PA,2019,1333.0
1501006,PA,2019,2820.0
1503200,PA,2019,2754.0
1501303,PA,2019,17527.0
1507961,PA,2019,1428.0
1504901,PA,2019,7233.0
2106508,MA,2019,4036.0
2107803,MA,2019,5783.0
2114007,MA,2019,6786.0
2109759,MA,2019,1055.0
2105708,MA,2019,6556.0
2102408,MA,2019,1820.0
2106326,MA,2019,3693.0
2108058,MA,2019,3987.0
2112605,MA,2019,7014.0
2104081,MA,2019,1412.0
2108108,MA,2019,3648.0
2106102,MA,2019,1765.0
1301506,AM,2019,2151.0
1303502,AM,2019,2805.0
1300706,AM,2019,3961.0
1302553,AM,2019,3088.0
5202353,GO,2019,223.0
5203575,GO,2019,241.0
5202502,GO,2019,566.0
5210562,GO,2019,368.0
5209705,GO,2019,2035.0
5200050,GO,2019,1947.0
5215405,GO,2019,369.0
5211206,GO,2019,1351.0
5211909,GO,2019,5766.0
5205406,GO,2019,688.0
5213707,GO,2019,823.0
2933257,BA,2019,957.0
2930709,BA,2019,12348.0
2923050,BA,2019,1355.0
2916104,BA,2019,2331.0
2910727,BA,2019,13728.0
2931004,BA,2019,2701.0
2911857,BA,2019,1641.0
2902609,BA,2019,2857.0
2904308,BA,2019,2119.0
2925709,BA,2019,1605.0
2908804,BA,2019,754.0
2933174,BA,2019,1112.0
2926400,BA,2019,3763.0
2923209,BA,2019,2858.0
2902203,BA,2019,1086.0
2900405,BA,2019,2122.0
2915502,BA,2019,2359.0
2930907,BA,2019,1765.0
2924108,BA,2019,861.0
2900900,BA,2019,720.0
2928307,BA,2019,1348.0
3120409,MG,2019,534.0
3119203,MG,2019,713.0
3145208,MG,2019,9888.0
3157906,MG,2019,799.0
3166709,MG,2019,301.0
3164506,MG,2019,238.0
3166808,MG,2019,755.0
3159357,MG,2019,461.0
3117207,MG,2019,142.0
3120607,MG,2019,334.0
3166105,MG,2019,241.0
3167103,MG,2019,376.0
3114550,MG,2019,581.0
3108701,MG,2019,250.0
3149150,MG,2019,485.0
3123502,MG,2019,0.0
3154200,MG,2019,844.0
3154507,MG,2019,912.0
3133808,MG,2019,3194.0
3170057,MG,2019,474.0
3125903,MG,2019,178.0
3144201,MG,2019,170.0
3150505,MG,2019,462.0
3140506,MG,2019,640.0
3132404,MG,2019,3846.0
3165552,MG,2019,311.0
3101409,MG,2019,389.0
3142106,MG,2019,707.0
3103504,MG,2019,4210.0
3168101,MG,2019,591.0
3129103,MG,2019,292.0
3135605,MG,2019,396.0
2707107,AL,2019,3661.0
2707503,AL,2019,2234.0
2704302,AL,2019,32995.0
2706604,AL,2019,1009.0
2703007,AL,2019,2254.0
5005251,MS,2019,901.0
5004502,MS,2019,731.0
5004809,MS,2019,1611.0
5007505,MS,2019,545.0
5003751,MS,2019,768.0
1200203,AC,2019,6773.0
5100359,MT,2019,537.0
5107883,MT,2019,257.0
5105259,MT,2019,6324.0
5101605,MT,2019,178.0
3202256,ES,2019,381.0
3204500,ES,2019,773.0
3202405,ES,2019,13985.0
3204955,ES,2019,510.0
3203601,ES,2019,447.0
2304707,CE,2019,7750.0
2303204,CE,2019,3741.0
2308500,CE,2019,4961.0
2301000,CE,2019,9717.0
2312304,CE,2019,5740.0
2303956,CE,2019,2698.0
1506302,PA,2019,4076.0
1500909,PA,2019,9661.0
1503606,PA,2019,17985.0
1501402,PA,2019,42846.0
1501907,PA,2019,5223.0
2111706,MA,2019,2859.0
2104008,MA,2019,2994.0
2111722,MA,2019,1976.0
2103604,MA,2019,10050.0
2108207,MA,2019,4669.0
2109908,MA,2019,12318.0
2103208,MA,2019,13196.0
1303403,AM,2019,11596.0
5216403,GO,2019,990.0
5209200,GO,2019,1015.0
5215306,GO,2019,1205.0
5212907,GO,2019,52.0
5205000,GO,2019,447.0
5204953,GO,2019,331.0
5221403,GO,2019,8065.0
5208103,GO,2019,214.0
2911402,BA,2019,2185.0
2925303,BA,2019,21876.0
2900108,BA,2019,827.0
2917300,BA,2019,3414.0
2911659,BA,2019,983.0
2922607,BA,2019,2118.0
2917334,BA,2019,1425.0
2918100,BA,2019,5408.0
2908705,BA,2019,2301.0
2921005,BA,2019,7129.0
2921807,BA,2019,1462.0
2920502,BA,2019,3432.0
2913002,BA,2019,1811.0
2923803,BA,2019,3503.0
2903706,BA,2019,2219.0
2916856,BA,2019,2179.0
2903953,BA,2019,1587.0
2926657,BA,2019,1616.0
2918407,BA,2019,22535.0
2919157,BA,2019,3636.0
2929750,BA,2019,1236.0
2907608,BA,2019,1983.0
2922052,BA,2019,2169.0
2932101,BA,2019,2557.0
2914406,BA,2019,3340.0
2928703,BA,2019,7911.0
3150901,MG,2019,385.0
3118601,MG,2019,39856.0
3165107,MG,2019,463.0
3155504,MG,2019,900.0
3128006,MG,2019,1285.0
3113602,MG,2019,422.0
3124609,MG,2019,180.0
3150109,MG,2019,175.0
3156106,MG,2019,272.0
3136900,MG,2019,715.0
3163102,MG,2019,241.0
3129004,MG,2019,225.0
3162104,MG,2019,2033.0
3152709,MG,2019,535.0
3165503,MG,2019,421.0
3150406,MG,2019,286.0
3125002,MG,2019,292.0
3105103,MG,2019,937.0
3154705,MG,2019,198.0
3140308,MG,2019,299.0
3141603,MG,2019,510.0
3118809,MG,2019,534.0
3171105,MG,2019,222.0
3158003,MG,2019,677.0
3125804,MG,2019,154.0
3158102,MG,2019,240.0
3167608,MG,2019,981.0
3150570,MG,2019,440.0
3144904,MG,2019,277.0
3117702,MG,2019,721.0
3163904,MG,2019,322.0
3118106,MG,2019,165.0
1600212,AP,2019,466.0
1600808,AP,2019,1911.0
2705101,AL,2019,3476.0
2703304,AL,2019,2730.0
5008404,MS,2019,358.0
5002100,MS,2019,1737.0
1200385,AC,2019,1340.0
5107248,MT,2019,723.0
5108501,MT,2019,684.0
5107156,MT,2019,194.0
5106422,MT,2019,2454.0
3202306,ES,2019,2956.0
3203007,ES,2019,2602.0
3202454,ES,2019,2736.0
3203106,ES,2019,841.0
3201506,ES,2019,10110.0
2313302,CE,2019,5984.0
2307502,CE,2019,3401.0
2305506,CE,2019,8752.0
2304301,CE,2019,2438.0
1505064,PA,2019,13155.0
1504059,PA,2019,5914.0
1505635,PA,2019,2330.0
1508159,PA,2019,8954.0
1508100,PA,2019,16027.0
2111748,MA,2019,1861.0
2110708,MA,2019,5647.0
2103257,MA,2019,2529.0
2104305,MA,2019,1615.0
2104107,MA,2019,2345.0
2102200,MA,2019,5914.0
2111631,MA,2019,1072.0
2108603,MA,2019,12329.0
2111904,MA,2019,1856.0
2104677,MA,2019,4669.0
1304237,AM,2019,3139.0
1303601,AM,2019,1344.0
5210604,GO,2019,258.0
5221304,GO,2019,185.0
5218391,GO,2019,18.0
5201504,GO,2019,375.0
5214861,GO,2019,280.0
5219712,GO,2019,296.0
5213905,GO,2019,265.0
5221577,GO,2019,279.0
5200852,GO,2019,385.0
2910404,BA,2019,3242.0
2925956,BA,2019,3285.0
2920304,BA,2019,1001.0
2932457,BA,2019,2170.0
2915809,BA,2019,3137.0
2930774,BA,2019,3035.0
2918506,BA,2019,2272.0
2924207,BA,2019,2272.0
2924058,BA,2019,1509.0
2903235,BA,2019,1845.0
2913200,BA,2019,3674.0
2909406,BA,2019,2132.0
2921708,BA,2019,4573.0
2926806,BA,2019,1644.0
2909505,BA,2019,766.0
2902906,BA,2019,5443.0
2932408,BA,2019,1471.0
3160207,MG,2019,280.0
3146909,MG,2019,857.0
3132206,MG,2019,563.0
3131109,MG,2019,401.0
3164605,MG,2019,1046.0
3141108,MG,2019,1917.0
3144805,MG,2019,4996.0
3157377,MG,2019,322.0
3155009,MG,2019,167.0
3165602,MG,2019,332.0
3116159,MG,2019,1191.0
3134202,MG,2019,4607.0
3119807,MG,2019,151.0
3142254,MG,2019,286.0
3101300,MG,2019,297.0
3166204,MG,2019,140.0
3147204,MG,2019,1068.0
3100500,MG,2019,327.0
3113701,MG,2019,1598.0
3138351,MG,2019,242.0
3122900,MG,2019,367.0
3142205,MG,2019,584.0
3162948,MG,2019,498.0
3153400,MG,2019,1350.0
3162450,MG,2019,589.0
3138500,MG,2019,275.0
2700201,AL,2019,2271.0
2708105,AL,2019,1857.0
2709103,AL,2019,3203.0
2708501,AL,2019,4835.0
5000252,MS,2019,470.0
1200807,AC,2019,1545.0
5100102,MT,2019,258.0
5104500,MT,2019,292.0
5102702,MT,2019,1609.0
5106315,MT,2019,312.0
5108402,MT,2019,16718.0
5107263,MT,2019,203.0
5103858,MT,2019,694.0
3204609,ES,2019,2259.0
3202900,ES,2019,452.0
2305902,CE,2019,5233.0
2313559,CE,2019,2607.0
2304004,CE,2019,2662.0
2309409,CE,2019,3502.0
2301703,CE,2019,2610.0
2301505,CE,2019,1019.0
2301851,CE,2019,2564.0
2301950,CE,2019,2870.0
2310001,CE,2019,1070.0
2312908,CE,2019,21281.0
1502707,PA,2019,4236.0
1505502,PA,2019,17983.0
1504703,PA,2019,15707.0
1508407,PA,2019,7098.0
1506609,PA,2019,1973.0
2102309,MA,2019,3781.0
2101731,MA,2019,2390.0
2104073,MA,2019,1482.0
2102002,MA,2019,6441.0
2106409,MA,2019,3368.0
1303700,AM,2019,3872.0
1304260,AM,2019,2400.0
5202155,GO,2019,484.0
5203962,GO,2019,376.0
5213053,GO,2019,195.0
5213087,GO,2019,1940.0
5221601,GO,2019,1706.0
5220009,GO,2019,1024.0
5220454,GO,2019,16072.0
5215504,GO,2019,349.0
2926509,BA,2019,2071.0
2922300,BA,2019,2457.0
2933208,BA,2019,4660.0
2918456,BA,2019,1545.0
2922250,BA,2019,2084.0
2922854,BA,2019,1039.0
2915007,BA,2019,2184.0
2920205,BA,2019,2650.0
2911204,BA,2019,3864.0
2906824,BA,2019,1888.0
2931103,BA,2019,631.0
2912806,BA,2019,1362.0
2918209,BA,2019,1877.0
2919959,BA,2019,947.0
2913408,BA,2019,1790.0
2931350,BA,2019,17327.0
2904902,BA,2019,3561.0
3165537,MG,2019,2527.0
3167806,MG,2019,404.0
3160009,MG,2019,285.0
3108206,MG,2019,487.0
3147402,MG,2019,1513.0
3115409,MG,2019,48.0
3158904,MG,2019,483.0
3123304,MG,2019,297.0
3107901,MG,2019,711.0
3145059,MG,2019,401.0
3161502,MG,2019,286.0
3126752,MG,2019,275.0
3147907,MG,2019,4995.0
3168200,MG,2019,172.0
3128303,MG,2019,893.0
3126406,MG,2019,384.0
3156700,MG,2019,9358.0
3148004,MG,2019,3941.0
3106101,MG,2019,178.0
3108503,MG,2019,178.0
3117876,MG,2019,548.0
3161809,MG,2019,730.0
3161908,MG,2019,1372.0
3160702,MG,2019,1990.0
3169059,MG,2019,339.0
1600501,AP,2019,2933.0
2708956,AL,2019,2451.0
2705309,AL,2019,789.0
5003488,MS,2019,1290.0
5007695,MS,2019,2206.0
1200252,AC,2019,1614.0
1200179,AC,2019,1375.0
5106109,MT,2019,1054.0
5102637,MT,2019,3721.0
5103205,MT,2019,2106.0
5107743,MT,2019,357.0
5102603,MT,2019,2949.0
5101209,MT,2019,77.0
5100508,MT,2019,425.0
3203502,ES,2019,1882.0
3201100,ES,2019,654.0
2309458,CE,2019,3235.0
2300309,CE,2019,5460.0
2303709,CE,2019,37650.0
2309706,CE,2019,7593.0
2302503,CE,2019,5071.0
2307403,CE,2019,2935.0
2300507,CE,2019,1511.0
1500958,PA,2019,4418.0
1508126,PA,2019,4554.0
1504000,PA,2019,5665.0
1508357,PA,2019,3619.0
1500602,PA,2019,19658.0
2112506,MA,2019,10447.0
2112100,MA,2019,4936.0
2103406,MA,2019,8004.0
2110104,MA,2019,4625.0
2109056,MA,2019,1096.0
2107506,MA,2019,15627.0
1302306,AM,2019,5127.0
1304005,AM,2019,1774.0
1303957,AM,2019,1100.0
5214705,GO,2019,170.0
5209804,GO,2019,216.0
5213400,GO,2019,52.0
5217104,GO,2019,1464.0
5204805,GO,2019,521.0
5222302,GO,2019,425.0
5205471,GO,2019,1751.0
5219704,GO,2019,884.0
5205307,GO,2019,960.0
5212303,GO,2019,610.0
5220157,GO,2019,416.0
2912301,BA,2019,1837.0
2933158,BA,2019,1827.0
2921906,BA,2019,1814.0
2930303,BA,2019,2106.0
2930154,BA,2019,5542.0
2916807,BA,2019,2667.0
2904753,BA,2019,3410.0
2914307,BA,2019,1650.0
2915908,BA,2019,1082.0
2918001,BA,2019,12712.0
2913309,BA,2019,733.0
2901403,BA,2019,2066.0
2929354,BA,2019,883.0
2902708,BA,2019,9315.0
3122603,MG,2019,70.0
3101003,MG,2019,336.0
3130655,MG,2019,409.0
3156908,MG,2019,1188.0
3144003,MG,2019,923.0
3120805,MG,2019,757.0
3163706,MG,2019,2497.0
3126604,MG,2019,383.0
3146206,MG,2019,266.0
3162906,MG,2019,1768.0
3157252,MG,2019,559.0
3125606,MG,2019,542.0
3164001,MG,2019,359.0
3146503,MG,2019,413.0
3109402,MG,2019,1197.0
2708907,AL,2019,1999.0
5005806,MS,2019,1375.0
1200328,AC,2019,2063.0
5103361,MT,2019,387.0
5101852,MT,2019,592.0
5105234,MT,2019,421.0
5107941,MT,2019,916.0
5105309,MT,2019,31.0
5106703,MT,2019,135.0
5105622,MT,2019,905.0
3204906,ES,2019,11701.0
3204005,ES,2019,1254.0
3200300,ES,2019,1281.0
3203700,ES,2019,1839.0
3203908,ES,2019,5211.0
3200201,ES,2019,1227.0
3200805,ES,2019,2731.0
2305001,CE,2019,5858.0
2310902,CE,2019,1592.0
2308708,CE,2019,6504.0
2306405,CE,2019,17177.0
2304459,CE,2019,2006.0
2300903,CE,2019,1514.0
2307908,CE,2019,1726.0
2309904,CE,2019,806.0
1503507,PA,2019,3574.0
1501253,PA,2019,682.0
1505536,PA,2019,35224.0
1504307,PA,2019,5537.0
2101301,MA,2019,2760.0
2112852,MA,2019,1751.0
2110906,MA,2019,1723.0
2106359,MA,2019,1629.0
2103802,MA,2019,3131.0
2105450,MA,2019,1538.0
2104404,MA,2019,2641.0
2109106,MA,2019,5211.0
2102325,MA,2019,11304.0
2100477,MA,2019,5458.0
2109007,MA,2019,3842.0
1301654,AM,2019,1691.0
5205208,GO,2019,415.0
5220603,GO,2019,1180.0
5208905,GO,2019,1115.0
5213103,GO,2019,4665.0
5201702,GO,2019,1173.0
5208608,GO,2019,4159.0
5200829,GO,2019,275.0
2909307,BA,2019,4790.0
2912004,BA,2019,1212.0
2917508,BA,2019,8324.0
2925253,BA,2019,2732.0
2906899,BA,2019,1605.0
2928406,BA,2019,3585.0
2913903,BA,2019,4566.0
2924801,BA,2019,2424.0
2914109,BA,2019,1351.0
3119708,MG,2019,275.0
3143401,MG,2019,2200.0
3101631,MG,2019,412.0
3149408,MG,2019,220.0
3124807,MG,2019,248.0
3166402,MG,2019,196.0
3119906,MG,2019,199.0
3146008,MG,2019,528.0
3145604,MG,2019,1548.0
3154408,MG,2019,541.0
3169802,MG,2019,360.0
3110202,MG,2019,474.0
3133105,MG,2019,612.0
3110103,MG,2019,350.0
3148905,MG,2019,413.0
3116506,MG,2019,356.0
3143153,MG,2019,324.0
3117108,MG,2019,626.0
3138906,MG,2019,334.0
3159407,MG,2019,280.0
2706208,AL,2019,838.0
2706000,AL,2019,1690.0
2704401,AL,2019,2350.0
2706109,AL,2019,1895.0
2704500,AL,2019,4665.0
5002001,MS,2019,540.0
5107859,MT,2019,735.0
5105101,MT,2019,1029.0
5107909,MT,2019,9433.0
5108907,MT,2019,420.0
3200706,ES,2019,1408.0
3202207,ES,2019,1967.0
3201605,ES,2019,3342.0
2312106,CE,2019,2400.0
2313906,CE,2019,1792.0
2305704,CE,2019,1380.0
1501576,PA,2019,2139.0
1506187,PA,2019,6210.0
1500347,PA,2019,2044.0
2103901,MA,2019,2309.0
2105005,MA,2019,6433.0
2103174,MA,2019,3544.0
5206503,GO,2019,196.0
5203203,GO,2019,1166.0
5214804,GO,2019,0.0
5205521,GO,2019,311.0
5204557,GO,2019,279.0
5200902,GO,2019,187.0
5200308,GO,2019,2316.0
5207907,GO,2019,1139.0
2903102,BA,2019,765.0
2905107,BA,2019,1616.0
2919504,BA,2019,4949.0
2910909,BA,2019,762.0
2928109,BA,2019,5213.0
2909901,BA,2019,5572.0
2927408,BA,2019,97177.0
2904605,BA,2019,6926.0
3146107,MG,2019,4405.0
3148400,MG,2019,416.0
3136108,MG,2019,171.0
3101102,MG,2019,1160.0
3114600,MG,2019,268.0
3143005,MG,2019,689.0
3101904,MG,2019,822.0
3111002,MG,2019,1709.0
3165206,MG,2019,302.0
3152600,MG,2019,368.0
3151503,MG,2019,1359.0
3163607,MG,2019,205.0
3123601,MG,2019,1617.0
3107802,MG,2019,636.0
3154804,MG,2019,989.0
2702801,AL,2019,2042.0
2704104,AL,2019,2493.0
2704005,AL,2019,3584.0
2709301,AL,2019,7830.0
5003504,MS,2019,378.0
5005004,MS,2019,2092.0
5103700,MT,2019,1068.0
5107800,MT,2019,322.0
3200102,ES,2019,2396.0
2302008,CE,2019,2418.0
2312700,CE,2019,2385.0
2303105,CE,2019,2081.0
1502004,PA,2019,3040.0
1502939,PA,2019,6409.0
1507474,PA,2019,3815.0
1503754,PA,2019,5072.0
1507607,PA,2019,10338.0
1505403,PA,2019,1639.0
1505007,PA,2019,1834.0
2112001,MA,2019,1710.0
2108256,MA,2019,5065.0
2107100,MA,2019,3660.0
2107704,MA,2019,3009.0
2111052,MA,2019,1808.0
2108306,MA,2019,6101.0
5210208,GO,2019,991.0
5207600,GO,2019,139.0
5216452,GO,2019,228.0
5218508,GO,2019,3483.0
5209457,GO,2019,117.0
5200803,GO,2019,969.0
2914703,BA,2019,7823.0
2908408,BA,2019,5950.0
2908002,BA,2019,2265.0
2910701,BA,2019,8025.0
2907905,BA,2019,2553.0
2918704,BA,2019,495.0
2911303,BA,2019,1560.0
2901809,BA,2019,1386.0
2931806,BA,2019,2257.0
2914208,BA,2019,895.0
3144300,MG,2019,1073.0
3138807,MG,2019,870.0
3126307,MG,2019,197.0
3164209,MG,2019,649.0
3159803,MG,2019,1111.0
3167905,MG,2019,265.0
3171204,MG,2019,11482.0
3144375,MG,2019,249.0
3137908,MG,2019,104.0
3169356,MG,2019,2732.0
3127370,MG,2019,242.0
3112059,MG,2019,313.0
3170602,MG,2019,172.0
3108404,MG,2019,879.0
3139904,MG,2019,1310.0
3139300,MG,2019,1292.0
3140209,MG,2019,393.0
3161304,MG,2019,730.0
3145877,MG,2019,875.0
3121803,MG,2019,252.0
2709152,AL,2019,6097.0
2701902,AL,2019,1195.0
1200609,AC,2019,4845.0
5107925,MT,2019,9301.0
5107040,MT,2019,4143.0
5107297,MT,2019,134.0
2300150,CE,2019,1897.0
2310704,CE,2019,4539.0
2309805,CE,2019,1211.0
2309300,CE,2019,3365.0
2312601,CE,2019,1421.0
2310605,CE,2019,1365.0
2307304,CE,2019,23157.0
2306801,CE,2019,1446.0
1500859,PA,2019,6881.0
2112209,MA,2019,22692.0
2102077,MA,2019,1911.0
2105658,MA,2019,1105.0
5208004,GO,2019,10463.0
5214838,GO,2019,1113.0
5218904,GO,2019,1064.0
5212501,GO,2019,14910.0
5215603,GO,2019,3942.0
5204003,GO,2019,547.0
5208509,GO,2019,290.0
5206602,GO,2019,0.0
2919553,BA,2019,13712.0
2904001,BA,2019,1696.0
2910008,BA,2019,1671.0
2922003,BA,2019,5286.0
2906501,BA,2019,7790.0
2917904,BA,2019,1798.0
3112406,MG,2019,508.0
3150000,MG,2019,275.0
3170750,MG,2019,585.0
3115706,MG,2019,313.0
3164902,MG,2019,294.0
3168903,MG,2019,403.0
3127057,MG,2019,325.0
3136207,MG,2019,3912.0
3130556,MG,2019,452.0
3142601,MG,2019,456.0
3132107,MG,2019,1940.0
3148202,MG,2019,320.0
3152402,MG,2019,974.0
3139706,MG,2019,637.0
3129202,MG,2019,392.0
2702009,AL,2019,1649.0
2706406,AL,2019,3318.0
2704203,AL,2019,3675.0
5100300,MT,2019,1116.0
2306009,CE,2019,1480.0
2306553,CE,2019,5379.0
2310407,CE,2019,1515.0
2307007,CE,2019,3200.0
2303808,CE,2019,2536.0
2305332,CE,2019,1732.0
2308906,CE,2019,2829.0
2304905,CE,2019,1283.0
1507300,PA,2019,12018.0
1505031,PA,2019,4950.0
1502301,PA,2019,6849.0
1501725,PA,2019,3147.0
1508050,PA,2019,2730.0
2105427,MA,2019,3878.0
2110658,MA,2019,1326.0
2106706,MA,2019,3119.0
2109239,MA,2019,1087.0
2103703,MA,2019,5004.0
5211008,GO,2019,403.0
5219803,GO,2019,841.0
5214903,GO,2019,285.0
5207501,GO,2019,299.0
5219209,GO,2019,180.0
2906204,BA,2019,3231.0
2908200,BA,2019,2642.0
2912400,BA,2019,2121.0
2933505,BA,2019,3398.0
2927101,BA,2019,1514.0
2930105,BA,2019,6339.0
3158706,MG,2019,259.0
3119302,MG,2019,862.0
3105301,MG,2019,414.0
3103207,MG,2019,284.0
3129806,MG,2019,12011.0
3137809,MG,2019,840.0
3145505,MG,2019,323.0
3134301,MG,2019,203.0
3136504,MG,2019,155.0
3100203,MG,2019,926.0
3120706,MG,2019,693.0
3106606,MG,2019,197.0
3138708,MG,2019,308.0
3133600,MG,2019,1323.0
3126950,MG,2019,260.0
3127305,MG,2019,434.0
2707909,AL,2019,959.0
2708204,AL,2019,991.0
5001508,MS,2019,672.0
5007950,MS,2019,1352.0
5002605,MS,2019,824.0
5100805,MT,2019,724.0
5108808,MT,2019,333.0
5102504,MT,2019,5320.0
5107065,MT,2019,1440.0
5103007,MT,2019,1356.0
5107107,MT,2019,876.0
3200169,ES,2019,1191.0
2311801,CE,2019,8188.0
2300606,CE,2019,1096.0
2303402,CE,2019,2318.0
1504505,PA,2019,7736.0
1503705,PA,2019,9004.0
2100956,MA,2019,4738.0
2113009,MA,2019,4548.0
2110278,MA,2019,2614.0
2105963,MA,2019,2219.0
1300409,AM,2019,1883.0
1303205,AM,2019,2169.0
5207535,GO,2019,470.0
5220108,GO,2019,1869.0
5212055,GO,2019,197.0
2901304,BA,2019,2110.0
2903904,BA,2019,9389.0
2925931,BA,2019,1196.0
2921302,BA,2019,1533.0
2902005,BA,2019,1789.0
3129707,MG,2019,466.0
3123106,MG,2019,314.0
3155306,MG,2019,268.0
3139508,MG,2019,1808.0
3111408,MG,2019,634.0
3147303,MG,2019,1034.0
3115458,MG,2019,541.0
3155207,MG,2019,59.0
3151909,MG,2019,124.0
3143708,MG,2019,29.0
3104700,MG,2019,471.0
3152501,MG,2019,9474.0
3138682,MG,2019,262.0
3121704,MG,2019,234.0
3160405,MG,2019,1174.0
3114501,MG,2019,1260.0
3102407,MG,2019,115.0
3170008,MG,2019,551.0
3129509,MG,2019,1291.0
2700409,AL,2019,5792.0
2705606,AL,2019,1676.0
2708709,AL,2019,1320.0
5004007,MS,2019,560.0
1200336,AC,2019,2087.0
1200427,AC,2019,1907.0
5103437,MT,2019,273.0
3203403,ES,2019,1049.0
2300705,CE,2019,1830.0
1501451,PA,2019,3313.0
1505650,PA,2019,4142.0
2110302,MA,2019,2586.0
2104701,MA,2019,972.0
2104552,MA,2019,3324.0
1302207,AM,2019,1554.0
5220504,GO,2019,628.0
5205455,GO,2019,505.0
2903201,BA,2019,17850.0
2906808,BA,2019,5617.0
2927903,BA,2019,1059.0
2910750,BA,2019,2259.0
2922904,BA,2019,3846.0
2907400,BA,2019,532.0
2931053,BA,2019,2463.0
2919306,BA,2019,1512.0
3152170,MG,2019,1541.0
3172202,MG,2019,146.0
3119955,MG,2019,440.0
3137536,MG,2019,555.0
3124500,MG,2019,320.0
3171501,MG,2019,264.0
3109907,MG,2019,805.0
3163201,MG,2019,252.0
3111101,MG,2019,787.0
3100302,MG,2019,388.0
3150307,MG,2019,237.0
3153202,MG,2019,259.0
